Amygdala_L,Amygdala_R,Dorsal_striatum_L,Dorsal_striatum_R,Fusiform_gyrus_L,Fusiform_gyrus_R,Hippocampus_L,Hippocampus_R,Insula_L,Insula_R,Intracalcarine_cortex_L,Intracalcarine_cortex_R,lOFC_L,lOFC_R,mOFC_L,mOFC_R,Oral_somatosensory_cortex_R,Oral_somatosensory_cortex_L,Precuneus_L,Precuneus_R,Ventral_striatum_L,Ventral_striatum_R,vlPFC_L,vlPFC_R,vlThalamus_L,vlThalamus_R,vmPFC_L,vmPFC_R,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean,module7_mean,module8_mean
0.003240948,0.003240948,0.001441168,0.00119296,0.002634131,0,0.003240948,0.002337359,0.003240948,0.003240948,0.002789856,0.000967125,0.003240948,0.003240948,0.002789856,0.003240948,0.001441168,0.003240948,0.002789856,0.000356125,0.000728204,0.000609495,0.000609495,0.000609495,0.003240948,0.003240948,0.001441168,0.001441168,0.003015051,0.001829061,0.002888312,0.001252327,0.003240948,0.003240948,0.001572991,0.000668849,0.001025332
0.004692922,0.003086202,0.004092962,0.002628445,0.005587092,0.003086202,0.001015024,0.001242482,0.006207351,0.002561942,0.007890451,0.006008275,0.003086202,0.009497171,0.000493455,0.00100824,0.0027827,0.009497171,0.000864543,0.004692922,0.004692922,0.004692922,0.009497171,0.004537123,0.004692922,0.006207351,0.004365792,0.009497171,0.002509157,0.004750319,0.002362929,0.005661643,0.004917392,0.006291687,0.002778733,0.004692922,0.006974315
0.00952494,0.003804323,0.013505014,0.01549469,0.035733711,0.007537627,0.009688871,0.023579096,0.02268832,0.005816817,0.022053872,0.025556748,0.018754908,0.016787842,0.037313201,0.027729472,0.016166036,0.016806239,0.020041378,0.011468367,0.012366029,0.008646498,0.01260026,0.01792734,0.015048121,0.013913967,0.009152062,0.008983712,0.011649307,0.015492995,0.033592128,0.018382749,0.014366806,0.017771375,0.015754873,0.010506263,0.012165843
0.00562829,0.003434652,0.005727566,0.007866682,0.007726809,0.010009518,0.00267626,0.00839949,0.015408195,0.008002861,0.008346735,0.016717646,0.008302141,0.015159646,0.018725453,0.00839949,0.00643068,0.007931288,0.001928093,0.003428753,0.008679548,0.007411526,0.010179224,0.005327112,0.011571713,0.005539977,0.018725453,0.018725453,0.005034673,0.006989054,0.011617251,0.011691299,0.010130686,0.011730894,0.002678423,0.008045537,0.013239311
0.01217394,0.012320464,0.008867771,0.008881082,0.012072977,0.003916915,0.008343513,0.013072879,0.009541359,0.015353026,0.016790336,0.013856529,0.004224623,0.01030827,0.01215131,0.009146408,0.016931362,0.005426959,0.002557145,0.001684622,0.003390546,0.005853288,0.008117462,0.008889315,0.008201317,0.011321924,0.012949738,0.022857199,0.011477699,0.010026794,0.011123565,0.01152126,0.011104406,0.007266446,0.002120883,0.004621917,0.013203429
0.001994302,0,0.001465348,0.002060287,0.009165007,0.026816891,0.001300406,0.015282662,0.013396361,0.000420567,0.005412902,0.002060287,0.002060287,0.001465348,0.002060287,0.002060287,0.005412902,0.005412902,0.035865577,0.003915898,0.026483599,0.001347323,0.001465348,0.005412902,0.005412902,0.000847918,0.002060287,0.013073407,0.004644342,0.00358786,0.004428527,0.011430027,0.005019437,0.001762818,0.019890737,0.013915461,0.005502986
0.004276883,0.002712259,0.00212082,0.006144333,0.004276883,0.006144333,0.001823624,0.00051237,0.003685444,0.003685444,0.0007748,0.002076994,0.006144333,0.004579709,0.004763378,0.00212082,0.003685444,0.006144333,0.002026932,0.006144333,0.006144333,0.00025337,0.000661043,0.004986467,0.002199889,0.00051237,0.00212082,0.006144333,0.002331284,0.004523733,0.00372036,0.002998709,0.002520787,0.005362021,0.004085633,0.003198852,0.003478166
0.003514367,0.010256126,0.010761599,0.002186714,0.005344351,0.01742018,0.023483272,0.004012871,0.009235119,0.006362726,0.01836587,0.026998836,0.012952863,0.011390442,0.019080208,0.017248647,0.019048936,0.01951654,0.020238416,0.012869629,0.005771528,0.00599654,0.008127663,0.004819544,0.000723556,0.022099162,0.022045986,0.002008651,0.010316659,0.012878447,0.013891069,0.020928295,0.009605141,0.012171653,0.016554023,0.005884034,0.009250461
0.006917407,0.01141207,0.009138063,0.011986283,0.003142315,0.010532436,0.005667301,0.003129317,0.013948426,0.007873595,0.006673015,0.010407656,0.004877816,0.003303233,0.008286003,0.016974528,0.010608506,0.012568243,0.01403451,0.001865993,0.01065438,0.003380765,0.007622412,0.005857824,0.011375511,0.007183067,0.011644958,0.011099611,0.006781524,0.011075274,0.009467615,0.009204369,0.01009515,0.004090525,0.007950251,0.007017573,0.009056201
0.007790198,0.000474834,0.003802313,0.003802313,0.005011125,0.021243478,0.006267703,0.014316789,0.004488648,0.001749222,0.00812719,0.008543749,0.004286027,0.004611628,0.046267599,0.005424395,0.004488648,0.004488648,0.007790198,0.006267703,0.006267703,0.006267703,0.004488648,0.004488648,0.003802313,0.005019245,0.003802313,0.001749222,0.007212381,0.00414548,0.01890104,0.012638139,0.003764857,0.004448828,0.007028951,0.006267703,0.003632208
0.006153116,0.003460853,0.010269643,0.010207447,0.036012487,0.005460194,0.008526483,0.006769083,0.010269643,0.003296494,0.021353947,0.0105578,0.007362438,0.014643306,0.015090107,0.006938486,0.009987059,0.020466884,0.001899335,0.009036272,0.015782844,0.005856018,0.014341119,0.012929647,0.007034494,0.00518399,0.009417764,0.005140341,0.006227384,0.012732758,0.019347027,0.012457314,0.006446155,0.011002872,0.005467804,0.010819431,0.010457218
0.017571787,0.009123136,0.003053849,0.003053849,0.008124247,0.002965276,0.005737894,0.008096385,0.005737894,0.001463089,0.011762607,0.002429345,0.015826762,0.005452993,0.006504459,0.005452993,0.013952358,0.019561171,0.00770855,0.028939138,0.003774929,0.003026289,0.019561171,0.023297455,0.008190842,0.00626801,0.004998346,0.004775432,0.0101323,0.009905307,0.0066939,0.005719076,0.005414959,0.010639877,0.018323844,0.003400609,0.013158101
0.007900753,0.011730748,0.018216016,0.001879314,0.01633143,0.011556006,0.019680313,0.007501769,0.007501769,0.010088661,0.009327639,0.012985258,0.000158278,0.011762439,0.017105964,0.012536974,0.001945514,0.007204793,0.015652282,0.010658787,0.003072853,0.020652528,0.001014892,0.00164204,0.018916025,0.004572803,0.012075663,0.00837977,0.011703396,0.007311409,0.015324789,0.011289634,0.010269814,0.005960359,0.013155534,0.011862691,0.005778091
0.004660993,0.006571267,0.004547033,0.002373031,0.004660993,0.004062112,0.004660993,0.003889091,0.00145685,0.009351987,0.007721757,0.008266372,0.007143745,0.004813371,0.004660993,0.009955616,0.004412785,0.004116379,0.001897734,0.000680281,0.004660993,0.001457565,0.000647783,0.008401222,0.008237777,0.003113529,0.005668888,0.004660993,0.004945586,0.003862307,0.006425868,0.006683414,0.005540036,0.005978558,0.001289008,0.003059279,0.004844722
0.002811865,0.0099653,0.00464378,0.014931364,0.009734713,0.007632453,0.006410849,0.003912242,0.015401683,0.024713763,0.008169143,0.011324629,0.000178063,0.011289809,0.009406731,0.015035071,0.013630018,0.013630018,0.008728149,0.016682841,0.013607428,0.014953418,0.007225292,0.0279658,0.019195472,0.00521341,0.006211594,0.007936412,0.005775064,0.011708795,0.011392172,0.009042075,0.016131082,0.005733936,0.012705495,0.014280423,0.012334774
0.01763366,0.009819999,0.011124423,0.008116483,0.007456827,0.002861265,0.008937545,0.009385256,0.00716307,0.00663015,0.013424172,0.012626032,0.010024808,0.003858519,0.011760719,0.014559837,0.007137019,0.009011308,0.00150108,0.011966893,0.010898263,0.009011308,0.015608801,0.011318703,0.010682249,0.00663015,0.002953096,0.004308621,0.011444115,0.008847308,0.011259128,0.009637156,0.007776405,0.006941663,0.006733987,0.009954785,0.008547305
0.003360039,0.002453543,0.008181512,0.008277506,0.004353607,0.008909366,0.005413002,0.004899107,0.002945172,0.007137339,0.010563929,0.007894827,0.014067588,0.009702111,0.005240385,0.007690276,0.002995,0.005553245,0.003746147,0.010320725,0.008350736,0.000703429,0.00894488,0.006956036,0.004558927,0.005967192,0.012705241,0.011841327,0.004031423,0.006251816,0.005761423,0.009122707,0.005152157,0.011884849,0.007033436,0.004527083,0.010111871
0.0034576,0.004512612,0.007978001,0.010940184,0.000712343,0.002925315,0.015932723,0.007693288,0.007019198,0.0027763,0.003694243,0.012370534,0.011110289,0.012280808,0.007809827,0.010388556,0.009009543,0.009009543,0.000461267,0.010374607,0.004997936,0.00128684,0.013269891,0.007978001,0.014497598,0.019576137,0.002870412,0.001590622,0.007899056,0.009234318,0.006303575,0.006330031,0.010967308,0.011695549,0.005417937,0.003142388,0.006427232
0.004739534,0.003246034,0.009004168,0.013726257,0.008870056,0.006923079,0.01518163,0.011851908,0.021842748,0.00273672,0.004086036,0.011851908,0.012596905,0.002708948,0.003463819,0.00977929,0.016786501,0.017432193,0.008532818,0.008137905,0.01103706,0.020699973,0.008426368,0.001044634,0.018628465,0.027494291,0.012258577,0.006057473,0.008754777,0.01423728,0.007371055,0.007620341,0.017675556,0.007652926,0.008335362,0.015868516,0.006946763
0.003989222,0.005401613,0.003606352,0.005028653,0.004392442,0.000898817,0.001591431,0.000936075,0.001195611,0.005401613,0.005401613,0.004392442,0.005401613,0.001591431,0.001591431,0.001591431,0.0004912,0.005401613,0,0.003668269,0.001591431,0.001591431,0.001591431,0.00011396,0.001477471,0.001591431,0.001591431,0.005401613,0.002979585,0.003631954,0.002525102,0.003564291,0.002416532,0.003496522,0.001834135,0.001591431,0.002174609
0.016745428,0.005330351,0.012774647,0.010493955,0.012483745,0.007733994,0.008182723,0.017822267,0.007658939,0.016140595,0.010551662,0.005951651,0.004501343,0.006021778,0.01395243,0.004580689,0.020714343,0.006733138,0.015808418,0.020073019,0.012582832,0.010617822,0.001380545,0.014565369,0.006899379,0.0055952,0.019877465,0.014767583,0.012020192,0.012679021,0.010338955,0.008079102,0.009073528,0.005261561,0.017940719,0.011600327,0.01264774
0.004380583,0.001519468,0.018445032,0.001994302,0.00727193,0.005538961,0.010941377,0.002550385,0.006992493,0.046827041,0.013750637,0.007480569,0.011448017,0.00664551,0.004356398,0.002934575,0.006263473,0.006263473,0.0087334,0.01308715,0.009705505,0.050886183,0.007776158,0.002066241,0.031794835,0.004079855,0.013670881,0.003136878,0.004847953,0.00824157,0.004854301,0.008923389,0.022423556,0.009046763,0.010910275,0.030295844,0.00666254
0.000952232,0.002920304,0.00398261,0.004669675,0.002372709,0.002598082,0.004669675,0.002353511,0.003799265,0.004669675,0.001660897,0.003151548,0.00398261,0.00180273,0.001891335,0.004669675,0.004669675,0.004669675,0.003144714,0.004669675,0.00244081,0.002451344,0.004095792,0.004669675,0.001891335,0.002455067,0.002455067,0.003408728,0.00272393,0.004497909,0.002977906,0.002470176,0.003203836,0.00289267,0.003907194,0.002446077,0.003657315
0.005011735,0.002878564,0.001905109,0.00272206,0.001650499,0.002820306,0.005011735,0.005011735,0.005011735,0.002878564,0.001096223,0.003608827,0.003379418,0.003379418,0.002218136,0.002696978,0.005011735,0.004086225,0.001535496,0.005011735,0.005011735,0.002892528,0.004086225,0.003280015,0.001824188,0.004589771,0.005011735,0.000394667,0.004478442,0.003431282,0.002188538,0.002508452,0.003576064,0.003379418,0.003273615,0.003952131,0.00319316
0.00458446,0.000591353,0.00479259,0.002958124,0.007263507,0.00402664,0.004356431,0.003454246,0.007718497,0.00550165,0.00845772,0.007158684,0.008030595,0.003707665,0.002309774,0.007377035,0.003230953,0.007718497,0.002337516,0.003238419,0.00553374,0.009739355,0.009739355,0.002279658,0.008291288,0.007724976,0.003432136,0.008291288,0.003246623,0.004675041,0.005650105,0.006547682,0.007309103,0.00586913,0.002787968,0.007636548,0.005935609
0.003775136,0.026116067,0.002370187,0.003183697,0.003706996,0.003183697,0.00382262,0.046870494,0.016718547,0.005227569,0.001968681,0.003775136,0.000826969,0.004544738,0.001778747,0.012320058,0.00382262,0.001778747,0.002957237,0,0.000563731,0.005227569,0.010806659,0.001540616,0.024391993,0.005227569,0.005227569,0.003394555,0.020146079,0.002788813,0.005935267,0.002975838,0.01289142,0.002685854,0.001478619,0.00289565,0.00524235
