Amygdala_L,Amygdala_R,Dorsal_striatum_L,Dorsal_striatum_R,Fusiform_gyrus_L,Fusiform_gyrus_R,Hippocampus_L,Hippocampus_R,Insula_L,Insula_R,Intracalcarine_cortex_L,Intracalcarine_cortex_R,lOFC_L,lOFC_R,mOFC_L,mOFC_R,Oral_somatosensory_cortex_R,Oral_somatosensory_cortex_L,Precuneus_L,Precuneus_R,Ventral_striatum_L,Ventral_striatum_R,vlPFC_L,vlPFC_R,vlThalamus_L,vlThalamus_R,vmPFC_L,vmPFC_R,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean,module7_mean,module8_mean
0.910769231,0.933333333,0.916666667,0.936758893,0.897233202,0.933333333,0.96969697,0.965367965,0.906666667,0.936758893,0.889230769,0.898550725,0.933333333,0.871794872,0.945454545,0.96969697,0.932806324,0.871794872,0.970760234,0.910769231,0.910769231,0.910769231,0.871794872,0.913419913,0.910769231,0.906666667,0.875816993,0.871794872,0.944791875,0.914506689,0.937461572,0.907038276,0.915215364,0.902564103,0.940764732,0.910769231,0.883206663
0.733333333,0.722222222,0.720588235,0.683823529,0.595238095,0.712121212,0.725274725,0.6,0.561904762,0.727272727,0.649122807,0.619883041,0.660130719,0.648351648,0.578947368,0.631578947,0.691176471,0.68627451,0.6,0.606060606,0.67032967,0.725274725,0.727941176,0.641666667,0.628571429,0.606060606,0.736263736,0.747252747,0.69520757,0.695465686,0.60192147,0.660375687,0.630952381,0.654241184,0.603030303,0.697802198,0.713281082
0.852631579,0.846153846,0.859649123,0.821052632,0.833333333,0.800865801,0.857142857,0.833992095,0.78,0.810526316,0.831168831,0.77173913,0.821052632,0.778656126,0.76,0.833992095,0.836842105,0.815789474,0.878787879,0.866666667,0.822510823,0.833333333,0.745098039,0.842105263,0.794466403,0.830882353,0.76,0.76,0.847480094,0.833333333,0.809108476,0.801257921,0.803968768,0.799854379,0.872727273,0.827922078,0.776800826
0.786561265,0.766666667,0.77124183,0.764705882,0.774891775,0.882352941,0.8,0.782608696,0.80952381,0.77,0.735930736,0.770750988,0.813186813,0.792207792,0.776190476,0.801169591,0.726315789,0.830065359,0.876190476,0.854545455,0.866666667,0.842105263,0.784313725,0.804761905,0.814285714,0.794466403,0.774891775,0.732307692,0.783959157,0.773082215,0.784083947,0.796344888,0.797068982,0.802697303,0.865367965,0.854385965,0.774068774
0.857142857,1,0.960474308,0.949275362,0.813186813,0.806324111,0.964426877,0.858461538,0.866666667,0.984210526,0.91,0.949275362,0.949275362,0.960474308,0.949275362,0.949275362,0.91,0.91,0.809230769,0.928853755,0.800865801,0.957142857,0.960474308,0.91,0.91,0.974025974,0.949275362,0.869565217,0.920007818,0.932437418,0.903912513,0.888533158,0.933725792,0.954874835,0.869042262,0.879004329,0.922328722
0.926153846,0.95,0.956666667,0.903133903,0.926153846,0.903133903,0.960144928,0.985507246,0.932307692,0.932307692,0.952380952,0.956666667,0.903133903,0.923076923,0.913333333,0.956666667,0.932307692,0.903133903,0.928104575,0.903133903,0.903133903,0.992094862,0.970588235,0.91,0.956521739,0.985507246,0.956666667,0.903133903,0.955451505,0.923810541,0.932051282,0.937393841,0.951661093,0.913105413,0.915619239,0.947614382,0.935097201
0.818181818,0.75,0.804761905,0.919117647,0.825,0.754385965,0.724637681,0.835164835,0.819047619,0.849673203,0.725146199,0.706666667,0.733333333,0.752380952,0.74025974,0.758893281,0.750988142,0.739130435,0.736842105,0.773684211,0.859649123,0.803030303,0.824561404,0.871345029,0.904761905,0.707602339,0.735507246,0.916666667,0.781996084,0.803499532,0.774717674,0.728732943,0.820271266,0.742857143,0.755263158,0.831339713,0.837020086
0.857894737,0.773684211,0.836956522,0.822463768,0.900584795,0.814285714,0.823529412,0.895424837,0.794466403,0.828571429,0.717948718,0.814229249,0.883116883,0.857142857,0.844202899,0.764492754,0.815217391,0.81884058,0.796666667,0.844444444,0.800865801,0.857142857,0.847368421,0.87012987,0.81884058,0.853754941,0.826086957,0.82,0.837633299,0.823369565,0.836426816,0.78215456,0.823908338,0.87012987,0.820555556,0.829004329,0.840896312
0.883333333,0.666666667,0.923913043,0.923913043,0.833333333,0.703296703,0.902173913,0.727272727,0.916666667,0.956521739,0.876811594,0.873188406,0.913419913,0.913043478,0.782608696,0.862745098,0.916666667,0.916666667,0.883333333,0.902173913,0.902173913,0.902173913,0.916666667,0.916666667,0.923913043,0.90942029,0.923913043,0.956521739,0.79486166,0.920289855,0.826229042,0.817765568,0.926630435,0.913231696,0.892753623,0.902173913,0.928442029
0.842105263,0.882352941,0.815217391,0.81884058,0.731884058,0.842105263,0.833992095,0.848484848,0.815217391,0.85,0.764492754,0.764705882,0.833333333,0.816993464,0.778947368,0.838095238,0.81884058,0.785714286,0.7,0.826086957,0.830409357,0.857142857,0.778947368,0.764705882,0.807017544,0.842105263,0.822134387,0.714285714,0.851733787,0.809653209,0.782975555,0.790434633,0.82858505,0.825163399,0.763043478,0.843776107,0.770018338
0.800724638,0.849802372,0.919047619,0.919047619,0.842105263,0.822222222,0.881422925,0.865800866,0.881422925,0.912087912,0.810526316,0.931578947,0.811594203,0.885375494,0.859649123,0.885375494,0.806324111,0.781538462,0.838235294,0.743589744,0.836363636,0.678571429,0.781538462,0.772307692,0.852813853,0.883116883,0.877192982,0.888888889,0.8494377,0.856489453,0.862376627,0.854775828,0.882360393,0.848484848,0.790912519,0.757467532,0.829982006
0.836842105,0.818181818,0.752380952,0.912087912,0.778985507,0.822510823,0.77,0.857142857,0.857142857,0.822510823,0.837944664,0.804761905,0.987179487,0.81027668,0.783333333,0.811594203,0.805555556,0.869281046,0.790513834,0.830039526,0.818181818,0.739130435,0.924242424,0.912087912,0.77173913,0.883040936,0.8,0.833333333,0.820541695,0.834826366,0.791304348,0.82173913,0.833608436,0.898728084,0.81027668,0.778656126,0.867415917
0.904615385,0.881422925,0.9,0.930735931,0.904615385,0.91,0.904615385,0.913333333,0.947619048,0.86,0.883333333,0.88,0.887681159,0.913419913,0.904615385,0.858461538,0.903333333,0.91,0.943722944,0.888888889,0.904615385,0.947619048,0.967320261,0.85770751,0.876666667,0.923913043,0.891774892,0.904615385,0.900996757,0.911017316,0.889230769,0.891111111,0.902049689,0.900550536,0.916305916,0.926117216,0.905354512
0.885714286,0.795321637,0.871345029,0.778656126,0.779411765,0.833333333,0.747252747,0.727272727,0.787878788,0.742753623,0.835497835,0.806324111,0.964285714,0.692307692,0.822510823,0.766666667,0.779220779,0.779220779,0.794117647,0.74025974,0.725146199,0.747619048,0.842857143,0.702898551,0.74025974,0.769230769,0.852631579,0.836842105,0.788890349,0.802110679,0.789529751,0.82505176,0.76003073,0.828296703,0.767188694,0.736382623,0.808807344
0.754940711,0.815789474,0.819047619,0.841897233,0.791666667,0.777777778,0.833333333,0.818181818,0.844155844,0.85770751,0.757894737,0.738562092,0.727941176,0.688888889,0.813852814,0.782608696,0.853754941,0.833333333,0.941176471,0.805194805,0.80952381,0.833333333,0.776190476,0.813333333,0.823809524,0.85770751,0.910526316,0.877192982,0.805561334,0.837008282,0.796042725,0.758078202,0.845845097,0.708415033,0.873185638,0.821428571,0.844310777
0.875,0.857142857,0.844202899,0.844202899,0.871345029,0.844202899,0.861904762,0.876190476,0.910526316,0.844155844,0.830769231,0.853333333,0.806267806,0.833333333,0.881422925,0.851449275,0.895424837,0.847368421,0.888888889,0.822463768,0.841897233,0.952380952,0.843333333,0.862318841,0.887445887,0.873517787,0.8,0.821538462,0.867559524,0.857799764,0.86807241,0.842768488,0.878911458,0.81980057,0.855676329,0.897139093,0.831797659
0.905263158,0.888888889,0.862318841,0.818181818,0.911111111,0.908333333,0.8,0.861904762,0.869565217,0.897058824,0.90952381,0.82,0.822510823,0.83,0.869565217,0.844202899,0.85,0.85,0.954545455,0.84,0.893280632,0.933333333,0.818461538,0.862318841,0.81,0.783475783,0.926315789,0.953216374,0.864014202,0.845125165,0.874959742,0.879285714,0.840024956,0.826255411,0.897272727,0.913306983,0.890078136
0.858333333,0.777777778,0.801470588,0.773684211,0.826839827,0.859649123,0.770562771,0.804347826,0.739130435,0.912280702,0.883040936,0.804347826,0.796536797,0.75,0.894736842,0.822134387,0.705882353,0.738095238,0.847368421,0.830065359,0.801470588,0.750988142,0.812865497,0.861111111,0.766666667,0.732307692,0.804761905,0.857142857,0.802755427,0.754783097,0.847903685,0.849012628,0.787596374,0.773268398,0.83871689,0.776229365,0.833970343
0.936666667,0.923076923,0.938405797,0.923076923,0.935384615,0.976666667,0.963076923,0.974637681,0.97,0.923076923,0.923076923,0.935384615,0.923076923,0.963076923,0.963076923,0.963076923,0.980952381,0.923076923,1,0.943333333,0.963076923,0.963076923,0.963076923,0.995670996,0.963333333,0.963076923,0.963076923,0.923076923,0.949364548,0.941378006,0.953846154,0.945042735,0.954871795,0.943076923,0.971666667,0.963076923,0.961225441
0.727272727,0.816666667,0.766666667,0.789473684,0.747368421,0.772058824,0.790849673,0.727272727,0.815789474,0.747035573,0.738562092,0.780952381,0.813186813,0.791666667,0.731578947,0.756410256,0.717391304,0.794117647,0.747035573,0.724637681,0.761904762,0.778947368,0.91025641,0.660130719,0.810457516,0.843137255,0.72826087,0.748917749,0.765515449,0.766912326,0.745119208,0.763857765,0.804104955,0.80242674,0.735836627,0.770426065,0.761891437
0.9004329,0.8,0.679487179,0.80952381,0.861471861,0.887445887,0.865800866,0.928571429,0.880952381,0.691699605,0.826839827,0.874458874,0.836842105,0.861904762,0.894736842,0.891666667,0.878787879,0.878787879,0.694444444,0.696969697,0.853754941,0.717391304,0.861660079,0.936842105,0.731225296,0.9,0.81884058,0.895238095,0.873701299,0.811646687,0.882625123,0.862914863,0.800969321,0.849373434,0.695707071,0.785573123,0.878145215
0.959064327,0.927536232,0.916923077,0.908831909,0.932806324,0.914285714,0.908831909,0.938405797,0.92,0.908831909,0.948051948,0.923913043,0.916923077,0.948616601,0.949275362,0.908831909,0.908831909,0.908831909,0.909090909,0.908831909,0.932806324,0.938405797,0.913846154,0.908831909,0.949275362,0.94,0.94,0.923333333,0.933459566,0.910854701,0.930304532,0.928750235,0.929526818,0.932769839,0.908961409,0.935606061,0.921502849
0.905982906,0.93115942,0.948616601,0.934782609,0.942857143,0.933333333,0.905982906,0.905982906,0.905982906,0.93115942,0.961904762,0.916666667,0.926153846,0.926153846,0.942028986,0.93115942,0.905982906,0.916923077,0.952380952,0.905982906,0.905982906,0.924901186,0.916923077,0.926666667,0.943722944,0.907692308,0.905982906,0.980392157,0.912277035,0.926576298,0.93868185,0.937301587,0.922139394,0.926153846,0.929181929,0.915442046,0.932491202
0.887445887,0.966666667,0.885375494,0.905263158,0.867692308,0.871345029,0.897233202,0.909090909,0.864615385,0.886666667,0.855384615,0.858695652,0.853333333,0.904761905,0.897058824,0.855072464,0.916996047,0.864615385,0.928571429,0.913419913,0.873517787,0.846153846,0.846153846,0.926315789,0.858461538,0.856666667,0.909090909,0.858461538,0.915109166,0.893062521,0.873274532,0.861808432,0.866602564,0.879047619,0.920995671,0.859835816,0.885005521
0.923913043,0.754385965,0.948616601,0.93115942,0.913419913,0.93115942,0.923913043,0.794871795,0.849230769,0.903333333,0.95256917,0.923913043,0.952380952,0.90942029,0.956521739,0.891304348,0.923913043,0.956521739,0.761904762,1,0.982683983,0.903333333,0.891774892,0.961038961,0.795321637,0.903333333,0.903333333,0.928853755,0.849270962,0.940052701,0.920415333,0.935880545,0.862804768,0.930900621,0.880952381,0.943008658,0.921250235
