Amygdala_L,Amygdala_R,Dorsal_striatum_L,Dorsal_striatum_R,Fusiform_gyrus_L,Fusiform_gyrus_R,Hippocampus_L,Hippocampus_R,Insula_L,Insula_R,Intracalcarine_cortex_L,Intracalcarine_cortex_R,lOFC_L,lOFC_R,mOFC_L,mOFC_R,Oral_somatosensory_cortex_R,Oral_somatosensory_cortex_L,Precuneus_L,Precuneus_R,Ventral_striatum_L,Ventral_striatum_R,vlPFC_L,vlPFC_R,vlThalamus_L,vlThalamus_R,vmPFC_L,vmPFC_R,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean,module7_mean,module8_mean
0.003735154,0.004535427,0.001293607,0.000916368,0.004378794,0.005057744,0.005057744,0.004535427,0.001293607,0.001293607,0.005057744,0.005057744,0.000614656,0.000237417,0.005057744,0.005057744,0.000614656,0.001293607,0.000916368,0.001293607,0.0001295,0.003187392,0.000614656,0.001293607,0.005057744,0.001293607,0.00105619,0.001293607,0.004465938,0.00102956,0.004831427,0.005057744,0.002234641,0.000426037,0.001104987,0.001658446,0.001064515
0.005300022,0.005300022,0.005300022,0.000543901,0.005300022,0,0.005300022,0.003567475,0.005300022,0.005300022,0.000670354,0,0.005300022,0.005300022,0.003567475,0.005300022,0.001983383,0.005300022,0.003567475,0.000815851,0.000543901,0.000815851,0,0.000543901,0.005300022,0.005300022,0.000815851,0.001983383,0.004866885,0.003281832,0.004722506,0.000223451,0.005300022,0.005300022,0.002191663,0.000679876,0.000835784
0.013948181,0.019569925,0.011371273,0.003028886,0.005121886,0.008612983,0.009497652,0.000907779,0.011573794,0.006714046,0.006517945,0.004668561,0.003711078,0.012098797,0.000428064,0.003061741,0.000574589,0.007845374,0.009139622,0.009938958,0.007845374,0.006832546,0.01214458,0.004328302,0.012098797,0.005863408,0.003443111,0.009938958,0.010980884,0.00570503,0.002870564,0.00659983,0.009062512,0.007904938,0.00953929,0.00733896,0.007463738
0.017336324,0.008697502,0.017466197,0.018041553,0.035788063,0.020909879,0.009659817,0.005306936,0.027543709,0.018962951,0.025159841,0.023048485,0.02285998,0.013139562,0.019997248,0.032715005,0.01505698,0.017466197,0.013283073,0.008748377,0.014963388,0.007662945,0.011171225,0.030515256,0.008601475,0.023430878,0.008615799,0.008181839,0.010250145,0.017007732,0.029500106,0.023039402,0.019634754,0.017999771,0.011015725,0.011313167,0.014621029
0.016127134,0.001351798,0.005587041,0.010072272,0.004738598,0.012361973,0.003486392,0.013070789,0.018411353,0.014599392,0.023781031,0.019578925,0.012604304,0.020891573,0.015787473,0.01177612,0.005614368,0.006566803,0.013857854,0.005925734,0.017777107,0.030582614,0.00641319,0.006881343,0.015023316,0.006855277,0.005496482,0.022358095,0.008509028,0.006960121,0.010767397,0.018573976,0.013722334,0.016747938,0.009891794,0.02417986,0.010287277
0.016665493,0.011090475,0.011486701,0.008861614,0.010164233,0.000590243,0.011792939,0.021578271,0.010046161,0.02250092,0.011120338,0.014094485,0.008374649,0.007405337,0.004543643,0.003653792,0.000823805,0.005275912,0.008594412,0.001805828,0.009420864,0.00328673,0.002825502,0.007490303,0.011049867,0.021578271,0.016169698,0.014062792,0.015281795,0.006612008,0.006120556,0.008601689,0.016293804,0.007889993,0.00520012,0.006353797,0.010137074
0.004512155,0.000596934,0.007553802,0.023137476,0.011037324,0.035217926,0.023682703,0.026452316,0.009220474,0.004723998,0.007640869,0.003132106,0.010850634,0.003651016,0.009857291,0.007854208,0.004711711,0.009220474,0.01469094,0.00366149,0.029580369,0.001564921,0.003817143,0.001564921,0.005719887,0.002271819,0.008766487,0.007359889,0.013811027,0.011155866,0.009582941,0.0153303,0.005484044,0.007250825,0.009176215,0.015572645,0.00537711
0.006228596,0.001157421,0.005843883,0.00383771,0.005790923,0.002807468,0.005790923,0.001157421,0.006228596,0.008038773,0.003708796,0.002611473,0.009265011,0.005843883,0.001822824,0.002807468,0.008038773,0.00383771,0.002444063,0.006228596,0.002807468,0.000247739,0.001905976,0.00657279,0.00383771,0.002611473,0.004617645,0.009265011,0.00358359,0.005389519,0.003473738,0.003042579,0.005179138,0.007554447,0.00433633,0.001527604,0.005590356
0.005227623,0.010620552,0.017569241,0.005545596,0.009992218,0.011724758,0.008372761,0.010072448,0.015156637,0.008974009,0.016169963,0.022902286,0.012778909,0.008940545,0.009476987,0.013471213,0.020029809,0.024260147,0.008744609,0.007694498,0.00481836,0.01130857,0.003721422,0.010415697,0.005758131,0.018644917,0.013275493,0.009118926,0.008573346,0.016851198,0.010980139,0.016932336,0.012133423,0.010859727,0.008219553,0.008063465,0.009132885
0.008172546,0.013693272,0.006344619,0.013659597,0.004762001,0.008553299,0.003326099,0.007738145,0.013044526,0.002298363,0.005152328,0.011950095,0.00951329,0.000700997,0.013659597,0.023095955,0.010844091,0.006344619,0.01015185,0.001146477,0.004108702,0.002798719,0.008972531,0.005229498,0.013044526,0.007418727,0.003588969,0.008606791,0.008232516,0.009298231,0.013839184,0.008551908,0.008951535,0.005107143,0.005649163,0.003453711,0.006599447
0.009903439,0.001187085,0.007039658,0.007039658,0.002609325,0.012256087,0.005845802,0.021902572,0.007039658,0.004593655,0.014886754,0.01145752,0.020146264,0.006383211,0.05891612,0.00612329,0.01582904,0.017204477,0.010524898,0.009733237,0.007635939,0.012067244,0.006235816,0.009918577,0.007039658,0.004705651,0.004705651,0.001913017,0.009709725,0.011778208,0.022549578,0.012866787,0.005844656,0.013264738,0.010129068,0.009851591,0.005693266
0.004590613,0.004102995,0.005171498,0.013734659,0.014169148,0.009662122,0.006744023,0.010680717,0.008432652,0.007606066,0.01671904,0.022524437,0.007595179,0.007006322,0.009910517,0.017527549,0.010552213,0.025786006,0.000949668,0.012754824,0.008526136,0.005422873,0.002849623,0.005230678,0.009284468,0.00638675,0.014795231,0.007637272,0.006529587,0.013811094,0.013869071,0.016301866,0.007927484,0.00730075,0.006852246,0.006974504,0.007628201
0.013627384,0.008991195,0.008411813,0.006749097,0.002727468,0.008711292,0.007678652,0.011999075,0.007189427,0.002523909,0.000496417,0.009189011,0.014158048,0.00770153,0.005213967,0.012488513,0.017662702,0.012828059,0.008440376,0.03115349,0.005069725,0.004300185,0.019063496,0.016194272,0.012097567,0.011428256,0.008700029,0.001558318,0.010574077,0.011412918,0.006809983,0.00613224,0.00830979,0.010929789,0.019796933,0.004684955,0.011379029
0.005602869,0.01030536,0.023127699,0.003890277,0.028099516,0.012768843,0.006576508,0.008314308,0.008314308,0.011345397,0.021478885,0.015656664,0.001317533,0.018200097,0.02414709,0.021761963,0.007067719,0.010145722,0.019968821,0.020455921,0.009960046,0.019562777,0.003890072,0.008786268,0.009641739,0.005603331,0.009719048,0.024661588,0.007699761,0.011057854,0.024669523,0.016634798,0.008726194,0.009758815,0.020212371,0.014761412,0.011764244
0.004913993,0.003521237,0.004153029,0.006660958,0.004901856,0.005271441,0.004931965,0.004270198,0.003681328,0.00603488,0.007944952,0.010503161,0.005422451,0.006076335,0.004270198,0.009737552,0.004338788,0.005130144,0.002948065,0.001020965,0.005680925,0.001400691,0.001965296,0.007875232,0.008081053,0.009912788,0.007473971,0.002873698,0.004409348,0.00507073,0.006303202,0.007906518,0.006927512,0.005749393,0.001984515,0.003540808,0.005047049
0.004677288,0.001964342,0.012478295,0.00936873,0.007543867,0.008676163,0.005506908,0.004093933,0.010186091,0.009695284,0.009970754,0.00767855,0.001527947,0.001171297,0.004361908,0.003516637,0.003603125,0.003603125,0.001375704,0.00767855,0.004093933,0.002608965,0.005808841,0.003516637,0.00740308,0.00606958,0.00606958,0.005295046,0.004060618,0.007263318,0.005140804,0.008775156,0.008338509,0.001349622,0.004527127,0.003351449,0.005172526
0.007680799,0.001195562,0.020017931,0.010072299,0.008797224,0.001455119,0.014323039,0.015095486,0.010379365,0.006072706,0.008588576,0.009040579,0.007748128,0.008852469,0.019446793,0.009959267,0.007642429,0.006243068,0.003157894,0.004735102,0.007271496,0.004885073,0.008468652,0.016031239,0.016105071,0.011183614,0.007561752,0.001550523,0.009573721,0.010993932,0.012734428,0.006361425,0.010935189,0.008300299,0.003946498,0.006078284,0.008403042
0.002014801,0.001873597,0.007584462,0.007584462,0.002327641,0.012716815,0.007150752,0.004062569,0.009280364,0.008713596,0.00925082,0.00925082,0.00660796,0.00925082,0.002277714,0.007457698,0.004080326,0.004628589,0.005492102,0.01052145,0.006783762,0.00073629,0.007668429,0.007794245,0.007112546,0.008166846,0.007730223,0.012763491,0.00377543,0.00596946,0.004021017,0.010406152,0.008318338,0.00792939,0.008006776,0.003760026,0.008989097
0.009894804,0.002269499,0.015832015,0.006724685,0.002811395,0.0026102,0.021898195,0.005359507,0.013539493,0.009121041,0.008617975,0.019870139,0.009662277,0.012058156,0.003555702,0.011329212,0.011376851,0.017545744,0.005850298,0.001259407,0.008617975,0.003133935,0.006164429,0.002477766,0.013539493,0.015388373,0.003863388,0.012038303,0.009855501,0.012869824,0.00589877,0.010366104,0.0128971,0.010860217,0.003554853,0.005875955,0.006135972
0.00638528,0.00684816,0.012666776,0.003628901,0.023748324,0.009360412,0.010539998,0.011833185,0.007304856,0.005336431,0.013682182,0.024884252,0.009638057,0.003211912,0.012948941,0.011869046,0.018043503,0.016846335,0.00914643,0.004507458,0.013493166,0.012709349,0.008398103,0.008406089,0.032646591,0.031697809,0.012573681,0.013770129,0.008901656,0.012796379,0.01618877,0.015975615,0.019246422,0.006424984,0.006826944,0.013101258,0.010787
0.004589021,0.006985748,0.004589021,0.006091498,0.004892374,0.003403445,0.004131882,0.00379892,0.004244625,0.007698316,0.006099056,0.007601533,0.008994652,0.00979077,0.003838027,0.006060597,0.001914433,0.00979077,0,0.006705937,0.002335378,0.006060597,0.006060597,0.001558379,0.002072813,0.00508025,0.004764858,0.008994652,0.004876393,0.00559643,0.004930333,0.005701345,0.004774001,0.009392711,0.003352969,0.004197987,0.005344621
0.008803108,0.00087412,0.006143362,0.009827807,0.008505355,0.004311403,0.009827807,0.008995414,0.00536667,0.004247718,0.005380507,0.006304989,0.000696689,0.004172635,0.003535925,0.001250796,0.003674326,0.004247718,0.003142295,0.004911303,0.004247718,0.001722155,0.001718347,0.006143362,0.007122003,0.003484594,0.006813211,0.009827807,0.007125112,0.005973303,0.004430692,0.005332299,0.005055246,0.002434662,0.004026799,0.002984937,0.006125682
0.010310209,0.00522241,0.040087918,0.001881349,0.018943838,0.008459661,0.004697034,0.004113966,0.014511437,0.024781981,0.008379512,0.003284011,0.005019297,0.007975854,0.001705261,0.002735252,0.007625274,0.008287893,0.000575556,0.009080686,0.011593074,0.028584631,0.036760191,0.004767411,0.020844449,0.008314254,0.017288004,0.023200923,0.006085905,0.014470608,0.007794784,0.006707728,0.01711303,0.006497576,0.004828121,0.020088853,0.020504132
0.003472507,0.001728702,0.005825928,0.006975529,0.004221736,0.002654654,0.006975529,0.003009638,0.00583099,0.005097084,0.003228869,0.002079269,0.005825928,0.001428605,0.00410603,0.005839321,0.006975529,0.006975529,0.003197951,0.005523088,0.003059973,0.002908562,0.006246685,0.006375845,0.004195591,0.003442525,0.003057444,0.005097084,0.003796594,0.006688128,0.004722362,0.002654264,0.004641548,0.003627267,0.004360519,0.002984267,0.005194265
0.00190988,0.003008214,0.000696006,0.00190988,0.001885991,0.00191086,0.003008214,0.003008214,0.003008214,0.00190988,0.001217563,0.003008214,0.00191086,0.00191086,0.001093693,0.001667302,0.003008214,0.003008214,0.001527454,0.003008214,0.003008214,0.002595561,0.003008214,0.001526474,0.000366448,0.002321744,0.003008214,0.000378245,0.002733631,0.002155579,0.001548995,0.002045546,0.001901572,0.00191086,0.002267834,0.002801888,0.001980287
0.011699596,0.001684898,0.017745498,0.015567099,0.015016084,0.004321687,0.006419125,0.004319024,0.010026868,0.009972702,0.019503389,0.026098665,0.020078597,0.010275055,0.002392627,0.005837496,0.017114985,0.0057621,0.007614793,0.006331649,0.013330147,0.014677608,0.008249888,0.002292872,0.023472114,0.020038151,0.02084019,0.012650426,0.006030661,0.01404742,0.007748736,0.016641247,0.015877459,0.015176826,0.006973221,0.014003877,0.011008344
0.005494337,0.015524072,0.001811908,0.01014444,0.000347605,0.005984392,0.005971956,0.059761608,0.020901978,0.01014444,0.001811908,0.001811908,0.004710255,0.001321854,0.004037947,0.001811908,0.001811908,0.005971956,0.002345216,0,0.001811908,0.023651724,0.000490055,0.000490055,0.015530856,0.023651724,0.008344361,0.000774955,0.021687993,0.004935053,0.00206582,0.003202736,0.017557249,0.003016054,0.001172608,0.012731816,0.002524856
